1 Det 1783
1 Pron 1773
1 Punc 9137
1 Conj 1950
1 END 4997
1 Zero 2
1 Dup 11
1 Interj 75
1 Num 561
1 Adj 4565
1 START 4997
1 Postp 1020
1 Noun 17717
1 Ques 188
1 Adv 2673
1 Verb 6150
3 l Noun 5
3 lira Noun 9
3 savunarak Adv 1
3 katilin Noun 1
3 sağlık Noun 3
3 önemli Noun 5
3 fikri Noun 1
3 kapısındaki Adj 1
3 müfettişleri Noun 1
3 i̇şletme_başkanı_kaptan_pilot_i̇lhami_rojda Noun 1
3 duyumlardan Noun 1
3 bulmamız Noun 1
3 saydın Verb 2
3 toplumsal Adj 5
3 kapılmanın Noun 1
3 buldun Verb 2
3 evlenmemiş Adj 1
3 yalnızken Adv 1
3 yayımlanan Adj 2
3 i̇lk Adv 2
3 olurdu Verb 7
3 ucunu Noun 3
3 soğukça Adv 1
3 teşhis_edildi Verb 1
3 gezegen Noun 1
3 soyun Verb 1
3 müşteri Noun 6
3 evin Noun 11
3 sistem Noun 1
3 maddi Adj 1
3 türklerine Noun 1
3 takımının Noun 2
3 yıllarında Noun 1
3 düzeltme Noun 1
3 sekiz_on Num 1
3 ders Noun 1
3 ayağı Noun 2
3 sistemleştirilmiş Adj 1
3 söylediklerini Noun 1
3 araştırdım Verb 1
3 imkansız Noun 1
3 getirmiyordu Verb 1
3 yükseklikteki Adj 1
3 yaşanmamış Adj 1
3 yazdığı Adj 1
3 devamlılığı Noun 1
3 ideolojinin Noun 1
3 heyecanımı Noun 1
3 sarmısaklı Noun 1
3 fiyatları Noun 1
3 hükümdar Noun 1
3 farkında_olmadan Adv 1
3 neymiş Verb 3
3 geçirilmeden Adv 1
3 uyuzluk Noun 1
3 hendekten Noun 1
3 yalnızlığı Noun 1
3 bülent_arınç Noun 1
3 zenginlikler Noun 1
3 sayfaları Noun 1
3 içerisinde Noun 1
3 göreceksin Verb 1
3 köpeğimiz Noun 1
3 değmemiş Adj 1
3 uzanıyor Verb 1
3 zorla Noun 1
3 kalfalığı Noun 1
3 salada Noun 1
3 düşündüğüm Noun 1
3 birbuçuk_ay Noun 1
3 özenli Adj 1
3 ellibes_sent Noun 1
3 kumaş Noun 1
3 hazine Noun 10
3 ulaşabilecek Verb 1
3 anlamıyordum Verb 1
3 hatasından Noun 1
3 yayımlanmış_olduğudur Verb 1
3 görüşmelerimizde Noun 1
3 sınırlandı Verb 1
3 büyüktür Verb 1
3 diyarbakır Noun 3
3 ormanlarda Noun 1
3 sunabilirler Verb 1
3 alırdı Verb 1
3 yoksa Conj 1
3 programını Noun 1
3 dünya_kamhi_birliği Noun 1
3 yaparsınız Verb 1
3 sapmayız Verb 1
3 vakitler Noun 1
3 umutsuzlukla Noun 2
3 kocaman Adj 6
3 çınlayan Adj 1
3 mısın Ques 2
3 sakızına Noun 1
3 gumbillinin Noun 1
3 sekiz'i Noun 1
3 limandan Noun 2
3 görüştü Verb 1
3 arkadaşımı Noun 1
3 üsteledi Verb 1
3 bayram Noun 2
3 giysilerimizi Noun 1
3 dolaşayım Verb 1
3 değiştirmez Verb 2
3 kaş_göz Noun 1
3 sözü Noun 4
3 besbelliydi Verb 1
3 toplusözleşme Noun 1
3 kırparak Adv 1
3 geç_kalmışız Verb 1
3 denir Verb 3
3 kravatların Noun 1
3 rafıyla Noun 1
3 ankara_büyükelçiliği Noun 1
3 ihtiyacımız_var Verb 1
3 eli_açık Adj 1
3 eğildi Verb 1
3 dolgun Adj 2
3 dışı Noun 2
3 anladılar Verb 2
3 süleymanoğlu Noun 1
3 eklenmeden Adv 1
3 isteklilerin Noun 1
3 yaşantı Noun 3
3 sermayelerinin Noun 1
3 programından Noun 1
3 gündem Noun 1
3 nedeniyle Noun 15
3 haftaya Noun 2
3 perdeler Noun 1
3 ayaklandı Verb 1
3 atlayalım Verb 1
3 şeydi Verb 1
3 kırılması Noun 1
3 kırmak Noun 1
3 anıyorum Verb 1
3 ürkmüş Verb 1
3 beklenmiyor Verb 1
3 milli_görüş Noun 1
3 kayışı Noun 1
3 ünü Noun 2
3 doktoralar Noun 1
3 genişletildi Verb 1
3 i̇stanbul'a Noun 9
3 izledim Verb 3
3 tanrı'yı Noun 1
3 göğsü Noun 1
3 gerektiriyor Verb 1
3 orospu Noun 1
3 özen_gösteriyorum Verb 1
3 pis Adj 1
3 gözyaşları Noun 2
3 bilmiyordum Verb 1
3 duyulur_duyulmaz Adj 1
3 kahve'nin Noun 1
3 yardıma_koşmuşlar Verb 1
3 seferlerine Noun 1
3 dinlediler Verb 1
3 fatih'in Noun 2
3 döneminin Noun 2
3 ödeyemediği Adj 1
3 koyardım Verb 2
3 kurucusu Noun 1
3 fakültesi'ne Noun 1
3 muadil Adj 1
3 çektirmişler Verb 1
3 geldiği Adj 3
3 yaratarak Adv 1
3 tezler Noun 1
3 oturtan Adj 1
3 samimiyeti Noun 1
3 beraber Postp 2
3 katılabilmesi Noun 1
3 nesi Noun 1
3 girerler Verb 1
3 giysiler Noun 3
3 yazacağım Verb 1
3 yakında Noun 2
3 tekrarlayalım Verb 1
3 gittin Verb 1
3 evleşiyordu Verb 1
3 bitkin Adj 1
3 sevgilimle Noun 1
3 kovar Verb 1
3 biblolar Noun 1
3 yorgun_düşmüş Adj 1
3 olmam Noun 2
3 yardımların Noun 1
3 harbin Noun 1
3 etkileyen Adj 1
3 şaşırmadım Verb 1
3 yanıtlamış Verb 1
3 hedeflerde Noun 1
3 miskoye'nin Noun 1
3 dikkatini Noun 1
3 kaza_- Punc 1
3 nedir Verb 5
3 makinem Noun 1
3 gelen Adj 26
3 numarasını Noun 2
3 tüketicilerdir Verb 1
3 oluştuğu Adj 1
3 rüzgarından Noun 1
3 öğrenmemişti Verb 1
3 cenazelerinin Noun 1
3 i̇şletmeciyim Verb 1
3 yüzyirmialtı Num 1
3 tutacağıma Noun 1
3 bilemedim Verb 1
3 flight Noun 1
3 dediğin Noun 1
3 hüzün Noun 1
3 seslendi Verb 4
3 önerdiğim Adj 1
3 ödülü Noun 1
3 olunca Adv 3
3 müdahale_etmek Noun 1
3 sözcüğüdür Verb 1
3 uçakla Noun 6
3 genelkurmay_başkanı'nın Noun 1
3 dönen Adj 3
3 sarılıyor Verb 1
3 kızağa Noun 1
3 gösterin Verb 1
3 sağladı Verb 1
3 belirgin Adj 1
3 alışması Noun 1
3 kurtaramaz Verb 1
3 vereceği Adj 1
3 içimde Noun 1
3 ataları Noun 1
3 bağımlıdır Verb 1
3 değişmiyordu Verb 1
3 bilemezsin Verb 1
3 çizgiyi Noun 1
3 fikrini Noun 2
3 işlediği Adj 1
3 çobanlığını Noun 1
3 otuziki'ye Noun 1
3 kaldınız Verb 2
3 matematiksel Adj 3
3 yapıldığı Adj 1
3 sallardım Verb 1
3 bulunmuşsunuz Verb 1
3 arayacak Verb 1
3 kuşku_duyulduğunun Noun 1
3 bitirir_bitirmez Verb 1
3 tezer Noun 1
3 iddialarını Noun 1
3 karış Noun 3
3 korkular Noun 3
3 nedenden Noun 1
3 net Noun 2
3 indirilmeyen Adj 1
3 zora_girmiştir Verb 1
3 davetiyelerimi Noun 1
3 seti Noun 2
3 büyür Verb 1
3 değiştirebilirler Verb 1
3 ağabeyimizden Noun 1
3 olmasını Noun 6
3 rahatsız Adj 2
3 motordaki Adj 1
3 acı Noun 14
3 öğrenmişti Verb 1
3 kağıtlar Noun 2
3 konuda Noun 9
3 zoraki Adj 1
3 aldatmaca Noun 1
3 kutup_yıldızı'nın Noun 1
3 dinlenirsiniz Verb 1
3 katında Noun 1
3 ele_geçirmekti Verb 1
3 çayını Noun 1
3 yirmiiki_ocak_ikibinüç Noun 2
3 kamyonu Noun 2
3 gündelik Adj 1
3 varmıştı Verb 1
3 içindeyim Verb 2
3 i̇tü'lüdür Verb 1
3 ayıplı Adj 1
3 giderken Adv 7
3 zaman_geçirmek Noun 1
3 mithatpaşa'daki Det 1
3 temerrüdün Noun 1
3 materyalizmi Noun 1
3 dumanı Noun 1
3 borç_alma Noun 1
3 beğendik Verb 1
3 kaydım Verb 1
3 trilyonluk Adj 3
3 gönderildi Verb 2
3 cenazeleri Noun 1
3 gördük Verb 1
3 canlılardaki Adj 1
3 saklı Noun 1
3 yaşindaydi Verb 1
3 bilgilerimizden Noun 1
3 şartsız Adj 1
3 taşlar Noun 1
3 problemini Noun 1
3 borçlanmaya Noun 1
3 almaya Noun 4
3 kart Noun 2
3 aradan Noun 2
3 türkiye'yi Noun 1
3 kuramına Noun 1
3 siirt_emniyet_müdürlüğü'nü Noun 1
3 kazayla Noun 4
3 buydu Verb 5
3 anap'ı Noun 1
3 eyüp Noun 1
3 pankart Noun 1
3 korkunuzu Noun 1
3 alanların Noun 3
3 hüzünlü Adj 1
3 zamanlara Noun 1
3 yakışırlar Verb 1
3 beylik Adj 2
3 hissederim Verb 1
3 üyeliğe Noun 1
3 başlarlar Verb 1
3 sataşıyorlar Verb 1
3 praznik Noun 1
3 kumara Noun 1
3 yakınırım Verb 1
3 terk_ediliş Noun 1
3 sabahlıkla Noun 1
3 kaçak Noun 1
3 olmak Noun 10
3 kahvesi Noun 2
3 belgin Noun 1
3 parkı Noun 3
3 eninde_sonunda Adv 1
3 görmüş Verb 2
3 değişikliklerinin Noun 1
3 seviniyordu Verb 1
3 fark_ettim Verb 2
3 yardımını Noun 1
3 öyküsünün Noun 1
3 direniş Noun 1
3 direnseydin Verb 1
3 izleyen Adj 3
3 randevu Noun 1
3 kınamaktan Noun 1
3 aldığınız Adj 1
3 beşte Noun 1
3 utandı Verb 1
3 yıllardır Adv 3
3 kaldırma Noun 2
3 cep Noun 2
3 yükte Noun 1
3 nasıldır Verb 1
3 borçlar Noun 1
3 bağlanmamış Adj 1
3 duyguların Noun 2
3 günden Noun 2
3 yapı_kredi Noun 2
3 uygulamayla Noun 1
3 gerek Noun 4
3 tomate Noun 1
3 i̇şe Noun 3
3 memnuniyetler Noun 1
3 iddiaları Noun 1
3 hayvanın Noun 1
3 kefeye Noun 3
3 tüm Det 37
3 geniş Adj 9
3 düzeyinde Noun 1
3 fikir Noun 3
3 gelir Verb 6
3 farsçasının Noun 1
3 beğendim Verb 1
3 iğreniyordum Verb 1
3 sorular Noun 3
3 sokmuyor Verb 1
3 çetin_alanya Noun 1
3 beyan_edenden Noun 1
3 ışıldadı Verb 1
3 içecekleri Noun 1
3 saydı Verb 1
3 yayınlarında Noun 1
3 ne Conj 17
3 geyikleri Noun 5
3 sürünür Verb 1
3 karlara Noun 1
3 olgunluğa Noun 1
3 gittiklerini Noun 1
3 tanışmışlar Verb 1
3 ele_geçirmesiyle Noun 1
3 korktuğuma Noun 1
3 zayıflamak Noun 1
3 çıkartılmak Noun 1
3 beğenmişsin Verb 1
3 büyüklerine Noun 1
3 düzlüğe Noun 1
3 birbuçuk Noun 1
3 evlatları Noun 1
3 bilemeyen Adj 1
3 biriçim Noun 1
3 çocuğudur Verb 1
3 keşke Adv 8
3 kabul_etti Verb 2
3 bağımlı Adj 9
3 girmişken Adv 1
3 tartışması Noun 2
3 kesip Adv 6
3 yalın Adj 1
3 nobel Noun 2
3 dünyaya Noun 8
3 polis Noun 3
3 nakline Noun 1
3 yitirdi Verb 1
3 ters Adj 1
3 suçlamalardan Noun 1
3 babanızla Noun 2
3 teknik Noun 1
3 bıraktığı Adj 1
3 mefahat Noun 1
3 potaya Noun 1
3 programı Noun 4
3 hükümeti Noun 2
3 aklına_gelmiyor Verb 1
3 neyse Adv 6
3 anımsamaya Noun 1
3 yaşındayım Verb 1
3 recep Noun 11
3 riskleri Noun 1
3 ilgisiyle Noun 1
3 sorun Noun 4
3 ağlardı Verb 1
3 itici Adj 2
3 taksitlerini Noun 1
3 lideri Noun 5
3 yaratır Verb 4
3 gelmesinde Noun 1
3 yasaklamanın Noun 1
3 görmedi Verb 1
3 varlığınız Noun 1
3 eseridir Verb 1
3 restoranlarını Noun 1
3 eriklerle Noun 1
3 üzerindeydim Verb 1
3 yavrusunu Noun 1
3 doldurmaya Noun 3
3 izninin Noun 1
3 mühendisiydiler Verb 1
3 aşık_olduğu Adj 2
3 patlıcanı Noun 4
3 anlatmaktan Noun 1
3 medya Noun 1
3 özilhan Noun 2
3 olsaydı Verb 1
3 bağlayıcıdır Verb 1
3 dikip Adv 1
3 i̇ffet Noun 1
3 taşımış Verb 1
3 doğru Adj 21
3 bakışlarını Noun 2
3 ölçülsün Verb 1
3 koyunu Noun 1
3 düşündüklerimle Noun 1
3 kabaklık Noun 1
3 çizgimi Noun 1
3 buyurdu Verb 1
3 tuz Noun 4
3 halüsinasyon Noun 1
3 sahnede Noun 2
3 naaşını Noun 1
3 düşleten Adj 1
3 isteksizce Adj 1
3 güzelliği Noun 1
3 kırgın Adj 2
3 yürüyüp Adv 1
3 yanıtladı Verb 4
3 yetkileri Noun 1
3 geriye Noun 2
3 anlatılmaya Noun 1
3 orta Noun 1
3 özgür Adj 2
3 evi Noun 15
3 tanıdılar Verb 1
3 perişanım Verb 1
3 inanamadı Verb 2
3 casa_savaş_uçağıyla Noun 1
3 harçlık Noun 1
3 diyordunuz Verb 1
3 tabağındakileri Noun 1
3 ayrım Noun 1
3 çocukluğunda Noun 1
3 yüreği Noun 1
3 kadar Postp 110
3 iç Adj 6
3 diyarbakır'daki Adj 2
3 hitler'in Noun 1
3 kalanın Noun 1
3 eliyle Noun 7
3 onunla Pron 17
3 hemşehrisi Noun 1
3 olgu Noun 3
3 çalıştıkları Noun 1
3 vücudunun Noun 1
3 karar_verdik Verb 2
3 hoştu Verb 2
3 yoktur Verb 9
3 gürültü Noun 2
3 kızlara Noun 1
3 gülüşmüştük Verb 1
3 çamurlu Adj 1
3 yakutistan'da Noun 1
3 büyükelçi Noun 1
3 çarpıştıktan Noun 2
3 yuva Noun 3
3 belirsizlik Noun 1
3 andığım Adj 1
3 matah Noun 1
3 telefon_ediyor Verb 1
3 i̇l Noun 1
3 i̇lkel Adj 1
3 kaybetti Verb 1
3 egemenlik Noun 1
3 dizginleyip Adv 1
3 yapılanmalarında Noun 1
3 örtüşüyor Verb 1
3 alındı Verb 1
3 ulaşacak Verb 1
3 kahvaltı Noun 1
3 bir_an_önce Adv 1
3 izlediği Adj 3
3 birbirinden Pron 1
3 sayacağı Noun 1
3 erkek Noun 17
3 on_altı Num 3
3 terk_ederim Verb 1
3 ardına Noun 3
3 karşı_çıkan Adj 1
3 henüz Adv 9
3 termodinamiğin Noun 2
3 kendinin Pron 1
3 herifin Noun 1
3 şostakoviç'miş Verb 1
3 karıştırdığın Adj 1
3 hazırlanan Adj 4
3 telefonla Noun 3
3 yanım Noun 1
3 ceza Noun 8
3 omuzlarının Noun 1
3 bakışını Noun 1
3 malı Noun 2
3 çevirmekle Noun 1
3 sesinden Noun 2
3 vermiyorum Verb 1
3 banka Noun 1
3 dikiliyordu Verb 1
3 teniste Noun 1
3 bulamaz Verb 1
3 anlatın Verb 1
3 aydınlığını Noun 1
3 yemeğinde Noun 2
3 ısı Noun 3
3 bm_genel_sekreteri Noun 1
3 eşya Noun 2
3 annemin Noun 4
3 bağıra Verb 1
3 boştu Verb 1
3 pozisyon Noun 3
3 konuşmaları Noun 1
3 geri_alabileceklerini Noun 1
3 seçimden Noun 2
3 gerekiyor Verb 8
3 genişletmeye Noun 1
3 seferine Noun 1
3 cır_cır Noun 1
3 adamın Noun 10
3 sunulan Adj 1
3 müessesesi Noun 3
3 arsel Noun 2
3 koyabilir Verb 1
3 sıkılmış Adj 1
3 tuttuğunu Noun 1
3 oldular Verb 2
3 diyeceğimi Noun 1
3 yönleriyle Noun 1
3 trabzon Noun 1
3 allah_allah Noun 1
3 diğeri Noun 3
3 zorlanıyordu Verb 2
3 tabip_üsteğmen_vahdettin_bayram Noun 1
3 yoksulluğa Noun 1
3 düşünürken Adv 2
3 demeyin Verb 2
3 ısrarlı Adj 1
3 çiftlerden Noun 1
3 finans Noun 1
3 yedi Num 10
3 girsek Verb 1
3 imzasıyla Noun 1
3 izlenimine Noun 1
3 tansiyonu Noun 1
3 raketi Noun 2
3 sinyaller Noun 1
3 son Noun 7
3 mezeden Noun 1
3 çizgilerini Noun 1
3 heyecanın Noun 1
3 öykümün Noun 1
3 başlayacaktır Verb 1
3 ölüler Noun 1
3 nesne Noun 2
3 anlamaları Noun 1
3 battı Verb 1
3 ayırmadı Verb 1
3 kaptan_pilotu_alaattin_yunak'ın Noun 1
3 salonun Noun 3
3 planlarıyla Noun 1
3 dha Noun 2
3 demeç Noun 1
3 tutarlıdır Verb 1
3 sardı Verb 1
3 sürtüşme Noun 1
3 kararının Noun 1
3 ödemenin Noun 1
3 satırlarda Noun 2
3 durumlarda Noun 1
3 aleminde Noun 1
3 aşık_olduğumu Noun 1
3 şirin'de Noun 1
3 sık Adv 4
3 buket Noun 1
3 görünmesine Noun 1
3 anlatmışsın Verb 1
3 artırıcı Adj 1
3 doğaldı Verb 1
3 elimizde Noun 1
3 erişemeyeceği Adj 1
3 fransız Noun 4
3 cisimlere Noun 1
3 için Postp 199
3 somurtkan Adj 3
3 ciddiyetle Noun 2
3 desteğine Noun 1
3 anlatmalıydım Verb 1
3 halinde Noun 11
3 sigara Noun 9
3 bağlamasını Noun 1
3 esrara Noun 2
3 rumların Noun 2
3 çılgınca Adj 1
3 yunan'da Noun 1
3 yara Noun 1
3 kaçırmak Noun 1
3 kölesi Noun 1
3 lehçesinden Noun 1
3 kalmadık Verb 1
3 kıraathanenin Noun 2
3 bayağılaştıkları Noun 1
3 kazanları Noun 1
3 çizer Noun 1
3 oluşturulup Adv 1
3 ağlamaya Noun 2
3 lamut Noun 1
3 söylerken Adv 2
3 olursa_olsun Verb 1
3 çalıştık Verb 1
3 efendim Noun 2
3 gratel Noun 1
3 buna Pron 16
3 moşku Noun 1
3 çevrelere Noun 1
3 aaa Interj 1
3 haydi_dostum Noun 1
3 yaşamının Noun 1
3 tehdit Noun 1
3 boşluğun Noun 3
3 köşesindeki Adj 1
3 mücadelesinin Noun 2
3 kapatırken Adv 1
3 diğer Adj 14
3 zürriyeti Noun 1
3 duyuyordu Verb 1
3 tanıkların Noun 1
3 yemeklerle Noun 1
3 sefer Noun 3
3 çıkaran Adj 2
3 varlığı Noun 1
3 özelliğin Noun 1
3 acıyı Noun 1
3 miçki Noun 1
3 ekmek Noun 7
3 tuzlu Adj 1
3 emniyeti Noun 2
3 başbakan_yardımcısı Noun 2
3 şahinbaş Noun 1
3 tasa Noun 1
3 anneciği Noun 1
3 28'lik Adj 1
3 oluyorlar Verb 1
3 kimyasal Adj 1
3 hikayesini Noun 1
3 adaleler Noun 1
3 kafamın Noun 1
3 yardımıyla Noun 1
3 boğaziçi'nde Noun 1
3 kavrulmuş Adj 2
3 kiracı Noun 3
3 beklemesinde Noun 1
3 yola_çıkarak Adv 1
3 kapalılığı Noun 1
3 entarili Adj 1
3 i̇stanbul_- Punc 1
3 rp'nin Noun 1
3 doğduğunda Noun 1
3 geçmeye Noun 1
3 yürüdüm Verb 2
3 yakmıştı Verb 3
3 grubun Noun 1
3 konuşmuştum Verb 1
3 kemal_ulusu Noun 2
3 vurma Noun 1
3 kıvrak Adj 2
3 devri Noun 1
3 faizinin Noun 3
3 bertrand_russell'ın Noun 1
3 tanıyoruz Verb 1
3 gazetecilerle Noun 1
3 başlayacağını Noun 1
3 uygulanabileceğini Noun 1
3 açtım Verb 2
3 tarlasına Noun 1
3 heybene Noun 1
3 saçları Noun 6
3 oniki_aralık'a Noun 1
3 yaptık Verb 2
3 yanındaydı Verb 1
3 tarihle Noun 1
3 yola_çıkıyorlar Verb 1
3 hatayı Noun 1
3 çatışmaları Noun 1
3 kaçırmaya Noun 1
3 şarklı Noun 1
3 şirkette Noun 1
3 onca Pron 2
3 günleri Noun 2
3 ifade_etmesi Noun 1
3 kimmiş Verb 1
3 değişim Noun 1
3 sorunlarına Noun 1
3 kulübesini Noun 1
3 başkasına Noun 1
3 satışı Noun 1
3 karşı Noun 1
3 enflasyonlara Noun 1
3 teknolojik Adj 2
3 yarardı Verb 1
3 veto_etti Verb 2
3 kamu_personeli_seçme_sınavı_sistemini Noun 1
3 iznine Noun 1
3 çalıştığından Noun 1
3 harcamaları Noun 2
3 kanallar Noun 3
3 talebinde_bulunduklarını Noun 1
3 üstlendim Verb 1
3 dozajı Noun 1
3 boğuluyorum Verb 1
3 ondadır Verb 1
3 severdi Verb 1
3 bölümde Noun 2
3 allahaşkına Noun 1
3 arkadaşları Noun 1
3 ortaya_çıktı Verb 1
3 yokuş Noun 1
3 kanatlı Adj 1
3 yazılı Adj 2
3 muhafız Noun 1
3 bilemez Verb 1
3 kuzey Adj 2
3 ikibiniki_senesinde Noun 1
3 işlemi Noun 2
3 boyalardan Noun 1
3 yolculuklarına Noun 1
3 ikili Noun 1
3 gösterilerin Noun 1
3 girdiğimiz Adj 1
3 muammer Noun 3
3 bakayım Verb 1
3 sertleşmiş Verb 1
3 sürüklenmeme Noun 1
3 erkesinin Noun 1
3 yelesi Noun 1
3 sisteminin Noun 2
3 bunda Pron 1
3 kazanan Adj 1
3 oynaşmaya Noun 1
3 onsekiz_ocak_ikibin'de Noun 1
3 kiralık Noun 1
3 buluşup Adv 1
3 zeytinyağlıya Noun 1
3 yedi_yıl Noun 1
3 sanan Adj 1
3 dedikleri Adj 1
3 geldim Verb 7
3 i̇şi Noun 1
3 sıkılaştırıyordum Verb 1
3 çıkabilir Verb 1
3 takdir_ettiğimi Noun 1
3 kardeşim Noun 2
3 baban Noun 2
3 teknisyen Noun 1
3 yel Noun 1
3 tüfekleriyle Noun 1
3 çığlıkları Noun 1
3 kurtarıp Adv 1
3 okşadı Verb 1
3 bırakınca Adv 1
3 çakmağıyla Noun 1
3 balıklarla Noun 1
3 gitti Verb 16
3 gazetelere Noun 1
3 ölümü Noun 3
3 iktidardayken Adv 1
3 süsü Noun 1
3 yüreğim Noun 1
3 aristokrat Noun 2
3 gerçekleştirebilme Noun 1
3 ah Interj 4
3 murat_öğretmen Noun 1
3 düzeylerine Noun 1
3 içki Noun 7
3 baklavası'dır Verb 1
3 siluet Noun 1
3 doğmasına Noun 1
3 vah'lara Noun 1
3 benzeşmesi Noun 1
3 ödemeleri Noun 2
3 eğlence Noun 1
3 armağanı Noun 2
3 kokusu Noun 2
3 özür_dilenmesini Noun 1
3 kültürlü Adj 1
3 sudan Noun 2
3 kapandığı Adj 1
3 raporun Noun 3
3 unutamıyorum Verb 1
3 iletmelisiniz Verb 1
3 insaf Noun 1
3 gitmez Verb 1
3 bizler Verb 1
3 getir Verb 4
3 yaşandıkça Adv 1
3 devreye_girmesiyle Noun 1
3 kuruluş Noun 1
3 çilingirgillerden Noun 1
3 usulde Noun 1
3 rastlamanın Noun 1
3 dedelerinden Noun 1
3 binbaşı Noun 2
3 değilmiş Verb 1
3 tsk'ya Noun 2
3 top_yekün Noun 1
3 hazırlamıştım Verb 1
3 harçlıklarımızı Noun 1
3 cenazesini Noun 1
3 okuyun Verb 1
3 kazandırılsın Verb 1
3 erol'un Noun 1
3 oluşturan Adj 4
3 kumlar Noun 1
3 toplantıdayken Adv 1
3 keseye Noun 1
3 tofa Noun 1
3 isterseniz Verb 2
3 günkü Adj 3
3 doğrudan Adj 3
3 statü Noun 1
3 bürokrattır Verb 2
3 yufka Noun 1
3 hakaret Noun 1
3 katlarındaki Adj 1
3 cılız Adj 1
3 yaptırıyor Verb 1
3 artırımına Noun 1
3 değiyor Verb 1
3 azaltıcı Adj 1
3 rahatsız Noun 1
3 başarısız Noun 1
3 geçmişle Noun 1
3 filmine Noun 1
3 şah_vezir'i Noun 1
3 huysuz Adj 1
3 eşinin Noun 2
3 buluşma Noun 2
3 cumhurbaşkanı'nın Noun 1
3 moğol Noun 2
3 görünüyor Verb 5
3 tutuyordu Verb 2
3 denecek Adj 1
3 karamanlis Noun 1
3 iddia_ettiği Adj 1
3 hak_eder Verb 1
3 anlaşamaz Verb 1
3 koyununun Noun 1
3 leblebici'nin Noun 1
3 recep_ağabey Noun 2
3 bekleyebilirdim Verb 1
3 itibarıyla Noun 1
3 performansını Noun 1
3 ayından Noun 1
3 bilimcidir Verb 1
3 anlatması Noun 1
3 kartı Noun 2
3 tutsaksınız Verb 1
3 kapılı Noun 1
3 ifade_etti Verb 3
3 silme Noun 1
3 kasabalarında Noun 1
3 masalarda Noun 2
3 yaşanması Noun 1
3 yaratmıştı Verb 1
3 kolu Noun 1
3 birbirinin_ardı_sıra Noun 1
3 4'ten Noun 1
3 anlattıklarımı Noun 1
3 izlenim Noun 2
3 planlamacıları Noun 1
3 yakalarız Verb 1
3 çırpınış Noun 1
3 çizgisine Noun 1
3 uçtuğunu Noun 1
3 korur Verb 1
3 şehvet Noun 1
3 vazgeçersin Verb 1
3 ağıza Noun 1
3 oturduğu Adj 4
3 görünüyordu Verb 4
3 istiyorum Verb 9
3 hayvanların Noun 1
3 ahaliyi Noun 1
3 kesicilerle Noun 1
3 yudumları Noun 1
3 büyültmüş Verb 1
3 mantık Noun 2
3 otomobil Noun 2
3 tedbir Noun 2
3 kapatılır Verb 2
3 olunduğunu Noun 1
3 bulursun Verb 1
3 yemeyi Noun 1
3 at_at Verb 1
3 sor Verb 2
3 boyutunun Noun 1
3 tontoş Noun 1
3 özer_derbil Noun 1
3 içişi Noun 1
3 üç Noun 4
3 üşendim Verb 1
3 atılmış Verb 1
3 mcb'ye Noun 1
3 parmakları Noun 1
3 hesabı'nın Noun 1
3 kutular Noun 3
3 bilememiştim Verb 1
3 maddeye Noun 3
3 baktıklarını Noun 1
3 dolu_dolu Adj 1
3 sallıyorlar Verb 1
3 başbakan Noun 9
3 gençler Noun 1
3 sığınaktı Verb 1
3 izin_verilmemesinin Noun 1
3 and Noun 1
3 yansıdığımı Noun 1
3 gündüzleri Noun 1
3 rengindeki Adj 1
3 bilim_yarışması'nda Noun 1
3 i̇ngilizlere Noun 1
3 intikamın Noun 1
3 betimler Verb 1
3 basını Noun 1
3 görevini Noun 1
3 kötümserliğe Noun 1
3 plak Noun 1
3 yumup Adv 1
3 patlamaya Noun 1
3 altında Noun 11
3 tüketeceği Adj 1
3 gözardı_edemeyiz Verb 1
3 kuralını Noun 1
3 heyecanlıydı Verb 1
3 sorduğu Adj 1
3 duyguları Noun 6
3 ece Noun 1
3 duyulmuyor Verb 1
3 okurlar Noun 3
3 girmeye Noun 1
3 geçerli_olduğu Adj 1
3 yatırımcıların Noun 1
3 bulundum Verb 1
3 tanıyalım Verb 1
3 dokuz Num 5
3 izlenimlerini Noun 1
3 kadek Noun 1
3 burunlu Adj 1
3 bizimkilerin Pron 1
3 yatınca Adv 1
3 mırıldanarak Adv 1
3 metrekare Noun 1
3 makine Noun 11
3 komutanlığı Noun 1
3 beğeneceksin Verb 1
3 parabol Noun 2
3 belgelerini Noun 1
3 yumruk Noun 1
3 doldurdu Verb 2
3 çocuğunda Noun 1
3 yorgun Adj 4
3 profesör Noun 2
3 ünlü Noun 1
3 okullar Noun 2
3 çilek Noun 1
3 tayyip_erdoğan'la Noun 1
3 planlandığı Adj 1
3 i̇yi_ki Conj 1
3 beğendiği Noun 1
3 kabahatli Adj 1
3 ilerleyemez Verb 1
3 belgelemek Noun 1
3 hemen Adv 22
3 zavallı Adj 3
3 erhaç_havaalanı'ndan Noun 1
3 muameleye Noun 1
3 otların Noun 2
3 sınırlandırdı Verb 1
3 benim Pron 54
3 aralanıyor Verb 1
3 yakan Adj 1
3 kalmayınca Adv 1
3 kabul_etmediler Verb 1
3 bilgilere Noun 2
3 havalı Adj 1
3 düdüklerini Noun 1
3 kentli Adj 1
3 dosyanın Noun 3
3 hayatımızda Noun 1
3 sayesinde Noun 3
3 alamıyoruz Verb 1
3 soruşturmayı Noun 1
3 bulutların Noun 3
3 lam Noun 1
